Data File Name,2100 expert_Eukaryote Total RNA Nano_DE34903660_2010-08-09_10-18-01.xad
Data File Path,S:\Genomics\Microarray\BioAnalyzerData\2100_Data_from_old_PC_03302011\data\ARP\2010-08-09
Date Created,"Monday, August 09, 2010 3:18:01 PM"
Date Last Modified,"Monday, August 09, 2010 3:41:59 PM"
Version Created,B.02.07.SI532
Version Last Modified,B.02.07.SI532
 
Assay Name,Eukaryote Total RNA Nano Series II
Assay Path,C:\Program Files\Agilent\2100 bioanalyzer\2100 expert\assays\RNA
Assay Title,Eukaryote Total RNA Nano
Assay Version,2.6
 
Number of Samples Run,12
 
Sample Name,+GFP dJARID2 M 8-3
Number of Events,1060
 
Time,Value
17,7.792376E-02
17.05,0.1045366
17.1,0.1054577
17.15,8.213888E-02
17.2,0.0710293
17.25,6.202395E-02
17.3,5.421779E-02
17.35,3.686199E-02
17.4,3.892288E-02
17.45,3.320895E-02
17.5,1.219629E-02
17.55,7.143153E-03
17.6,3.401076E-02
17.65,4.082028E-02
17.7,3.171725E-02
17.75,5.334214E-03
17.8,2.629753E-03
17.85,7.348272E-03
17.9,2.037059E-02
17.95,4.247614E-02
18,5.452032E-02
18.05,0.0401674
18.1,2.358036E-02
18.15,8.764165E-03
18.2,-0.0052105
18.25,-2.572132E-02
18.3,-3.710971E-02
18.35,-2.074881E-02
18.4,1.526648E-03
18.45,3.532069E-02
18.5,6.702877E-02
18.55,6.588972E-02
18.6,4.166019E-02
18.65,4.616606E-03
18.7,-1.941942E-02
18.75,-3.664295E-02
18.8,-3.848727E-02
18.85,-3.521626E-02
18.9,-4.225615E-02
18.95,-3.203785E-02
19,-1.718613E-03
19.05,2.403485E-02
19.1,4.431687E-02
19.15,6.052165E-02
19.2,6.826688E-02
19.25,0.0580051
19.3,7.037291E-02
19.35,6.005224E-02
19.4,5.303246E-02
19.45,4.379173E-02
19.5,3.771893E-02
19.55,0.0237471
19.6,1.236307E-02
19.65,2.008614E-02
19.7,2.779774E-02
19.75,3.643371E-02
19.8,4.170961E-02
19.85,3.859907E-02
19.9,1.303566E-02
19.95,-1.012959E-02
20,-1.677415E-02
20.05,-2.334922E-02
20.1,-1.343559E-02
20.15,4.240726E-03
20.2,2.741183E-02
20.25,0.0361792
20.3,3.437848E-02
20.35,5.059214E-02
20.4,6.426989E-02
20.45,7.398341E-02
20.5,8.440512E-02
20.55,6.613223E-02
20.6,0.0459476
20.65,0.0227901
20.7,3.095442E-02
20.75,3.307033E-02
20.8,2.456863E-02
20.85,2.068894E-02
20.9,1.512748E-02
20.95,1.376714E-02
21,0.0171066
21.05,0.023058
21.1,2.620392E-02
21.15,3.528418E-03
21.2,-1.472029E-02
21.25,-2.016153E-02
21.3,-3.375405E-03
21.35,2.602579E-02
21.4,4.890037E-02
21.45,6.640752E-02
21.5,6.396262E-02
21.55,5.591835E-02
21.6,0.0585134
21.65,5.875663E-02
21.7,5.943178E-02
21.75,5.270757E-02
21.8,4.996096E-02
21.85,3.905445E-02
21.9,4.606665E-02
21.95,5.466104E-02
22,4.845987E-02
22.05,1.859014E-02
22.1,1.299487E-02
22.15,-8.043442E-03
22.2,0.103595
22.25,0.8185487
22.3,2.5199
22.35,5.142371
22.4,8.061893
22.45,10.28306
22.5,10.91982
22.55,9.759469
22.6,7.391879
22.65,4.776592
22.7,2.606807
22.75,1.228019
22.8,0.5302531
22.85,0.2492329
22.9,0.1421596
22.95,0.1146726
23,7.666261E-02
23.05,4.787362E-02
23.1,3.208144E-02
23.15,4.285144E-02
23.2,5.753353E-02
23.25,0.0687373
23.3,7.203191E-02
23.35,7.551097E-02
23.4,6.029595E-02
23.45,4.016813E-02
23.5,3.428274E-02
23.55,4.740375E-02
23.6,6.637821E-02
23.65,7.976359E-02
23.7,8.284133E-02
23.75,8.502523E-02
23.8,7.160208E-02
23.85,5.846728E-02
23.9,5.165038E-02
23.95,5.104206E-02
24,5.828515E-02
24.05,5.634624E-02
24.1,0.0545585
24.15,5.460009E-02
24.2,4.224006E-02
24.25,2.970482E-02
24.3,0.0240814
24.35,3.067005E-02
24.4,3.251178E-02
24.45,3.544233E-02
24.5,4.887786E-02
24.55,6.194767E-02
24.6,5.597026E-02
24.65,5.978748E-02
24.7,7.287613E-02
24.75,8.974636E-02
24.8,0.1037076
24.85,0.1197229
24.9,0.1244938
24.95,0.1115155
25,0.1093767
25.05,0.1326154
25.1,0.1425459
25.15,0.1424573
25.2,0.1438204
25.25,0.1491755
25.3,0.1718046
25.35,0.1952378
25.4,0.2571282
25.45,0.3446043
25.5,0.4873862
25.55,0.643054
25.6,0.809
25.65,0.9203795
25.7,0.9827832
25.75,0.9851789
25.8,0.9695495
25.85,0.9399207
25.9,0.907136
25.95,0.8734289
26,0.8455703
26.05,0.815749
26.1,0.8233293
26.15,0.8348929
26.2,0.841269
26.25,0.833145
26.3,0.8215964
26.35,0.8081701
26.4,0.7899227
26.45,0.7940185
26.5,0.8220291
26.55,0.9098343
26.6,1.086299
26.65,1.361489
26.7,1.678872
26.75,1.94515
26.8,2.077693
26.85,2.039382
26.9,1.856622
26.95,1.587264
27,1.295681
27.05,1.035156
27.1,0.8099167
27.15,0.6272225
27.2,0.475294
27.25,0.3724076
27.3,0.2855426
27.35,0.2397931
27.4,0.2127122
27.45,0.2038108
27.5,0.1939754
27.55,0.1929234
27.6,0.1905233
27.65,0.2008184
27.7,0.2059848
27.75,0.2108628
27.8,0.2009958
27.85,0.1941331
27.9,0.1968587
27.95,0.2007355
28,0.2052822
28.05,0.1972694
28.1,0.1915356
28.15,0.1706141
28.2,0.1748886
28.25,0.1854884
28.3,0.2131088
28.35,0.2118901
28.4,0.2079165
28.45,0.1928413
28.5,0.1950141
28.55,0.1682697
28.6,0.168243
28.65,0.1594642
28.7,0.1566901
28.75,0.1372091
28.8,0.1367018
28.85,0.139927
