Data File Name,2100 expert_Eukaryote Total RNA Nano_DE34903660_2010-08-09_10-18-01.xad
Data File Path,S:\Genomics\Microarray\BioAnalyzerData\2100_Data_from_old_PC_03302011\data\ARP\2010-08-09
Date Created,"Monday, August 09, 2010 3:18:01 PM"
Date Last Modified,"Monday, August 09, 2010 3:41:59 PM"
Version Created,B.02.07.SI532
Version Last Modified,B.02.07.SI532
 
Assay Name,Eukaryote Total RNA Nano Series II
Assay Path,C:\Program Files\Agilent\2100 bioanalyzer\2100 expert\assays\RNA
Assay Title,Eukaryote Total RNA Nano
Assay Version,2.6
 
Number of Samples Run,12
 
Sample Name,-GFP dJARID2 M 7-23
Number of Events,1060
 
Time,Value
17,0.1456378
17.05,0.1274494
17.1,7.389384E-02
17.15,1.043624E-02
17.2,-2.853049E-02
17.25,-0.0222022
17.3,-7.004176E-03
17.35,-3.519428E-03
17.4,-1.762734E-02
17.45,-3.414446E-02
17.5,-1.811791E-02
17.55,1.625615E-02
17.6,5.246739E-02
17.65,8.571769E-02
17.7,7.830013E-02
17.75,3.689403E-02
17.8,-0.0188274
17.85,-3.148969E-02
17.9,-2.779834E-02
17.95,-2.032607E-02
18,2.581888E-03
18.05,7.42417E-03
18.1,2.496868E-03
18.15,-8.022529E-03
18.2,-3.870871E-03
18.25,7.188933E-03
18.3,1.832359E-02
18.35,1.773014E-02
18.4,7.932488E-03
18.45,-0.016041
18.5,-3.246294E-02
18.55,-2.828699E-02
18.6,-1.172842E-02
18.65,3.520236E-03
18.7,2.374236E-03
18.75,4.913457E-03
18.8,1.880251E-02
18.85,2.480595E-02
18.9,3.105667E-02
18.95,2.728419E-02
19,1.159501E-03
19.05,-2.875914E-02
19.1,-3.303292E-02
19.15,-2.129363E-02
19.2,-2.040889E-02
19.25,-4.548987E-02
19.3,-3.960068E-02
19.35,-4.722909E-02
19.4,-4.512624E-02
19.45,-3.626334E-02
19.5,-0.0316756
19.55,-4.325012E-02
19.6,-4.316439E-02
19.65,-3.498499E-02
19.7,-3.249542E-02
19.75,-3.970506E-02
19.8,-3.610887E-02
19.85,-2.536666E-02
19.9,-0.0154095
19.95,4.885908E-04
20,2.391641E-02
20.05,4.126239E-02
20.1,0.0492522
20.15,0.0545724
20.2,5.308359E-02
20.25,3.751554E-02
20.3,2.190355E-02
20.35,-2.85574E-03
20.4,-1.795019E-02
20.45,-1.969895E-02
20.5,-2.261496E-02
20.55,-1.956456E-02
20.6,-3.074043E-02
20.65,-2.851928E-02
20.7,-1.996659E-02
20.75,-4.222009E-03
20.8,1.228229E-02
20.85,3.387739E-02
20.9,7.229381E-02
20.95,9.013999E-02
21,7.724243E-02
21.05,5.514464E-02
21.1,1.177948E-02
21.15,-2.897936E-02
21.2,-3.639646E-02
21.25,-1.326208E-02
21.3,5.998119E-03
21.35,2.217394E-02
21.4,3.479658E-02
21.45,0.0317903
21.5,2.795206E-02
21.55,2.174065E-02
21.6,0.0142343
21.65,1.462706E-02
21.7,3.110128E-02
21.75,0.0343755
21.8,1.897388E-02
21.85,5.142734E-03
21.9,-3.200949E-03
21.95,-1.466108E-03
22,4.492016E-03
22.05,-7.569759E-03
22.1,-3.650048E-02
22.15,-4.655468E-02
22.2,0.1924384
22.25,1.231383
22.3,3.429764
22.35,6.559138
22.4,9.808514
22.45,12.04523
22.5,12.3674
22.55,10.6783
22.6,7.871143
22.65,4.999297
22.7,2.725902
22.75,1.303711
22.8,0.584955
22.85,0.2532297
22.9,0.1195979
22.95,8.716981E-02
23,8.314804E-02
23.05,6.798335E-02
23.1,5.957142E-02
23.15,5.934686E-02
23.2,4.588623E-02
23.25,0.0399122
23.3,3.487893E-02
23.35,0.0337991
23.4,3.807495E-02
23.45,4.870371E-02
23.5,7.045946E-02
23.55,8.014421E-02
23.6,0.0893423
23.65,7.789999E-02
23.7,5.688388E-02
23.75,3.633413E-02
23.8,2.040287E-02
23.85,3.656554E-02
23.9,5.312801E-02
23.95,5.555892E-02
24,6.309512E-02
24.05,3.769547E-02
24.1,2.318088E-02
24.15,1.741627E-02
24.2,0.039693
24.25,6.504893E-02
24.3,5.751285E-02
24.35,4.304216E-02
24.4,2.269905E-02
24.45,1.049525E-02
24.5,2.279394E-02
24.55,3.227989E-02
24.6,0.0474655
24.65,0.0398384
24.7,1.695544E-02
24.75,1.670111E-02
24.8,2.680602E-02
24.85,2.127169E-02
24.9,8.978328E-03
24.95,0.0110112
25,1.373968E-02
25.05,7.159553E-03
25.1,1.582892E-02
25.15,2.643629E-02
25.2,3.011759E-02
25.25,2.568499E-02
25.3,3.382502E-02
25.35,3.076924E-02
25.4,0.0182043
25.45,7.586082E-03
25.5,1.238857E-02
25.55,4.486966E-05
25.6,-1.188988E-03
25.65,-1.888732E-03
25.7,4.856645E-03
25.75,-3.856184E-03
25.8,1.689333E-02
25.85,3.505121E-02
25.9,4.907341E-02
25.95,6.020999E-02
26,4.360067E-02
26.05,0.0311632
26.1,3.009327E-02
26.15,2.493644E-02
26.2,2.326504E-02
26.25,2.622637E-02
26.3,3.080364E-02
26.35,2.332067E-02
26.4,3.248974E-02
26.45,5.208126E-02
26.5,4.981979E-02
26.55,3.871566E-02
26.6,3.915126E-02
26.65,3.365601E-02
26.7,2.768876E-02
26.75,3.644682E-02
26.8,3.999176E-02
26.85,3.947897E-02
26.9,3.562097E-02
26.95,2.859285E-02
27,1.941201E-02
27.05,1.726098E-02
27.1,2.881525E-02
27.15,4.820048E-02
27.2,6.034734E-02
27.25,6.834625E-02
27.3,6.917664E-02
27.35,5.970217E-02
27.4,6.017978E-02
27.45,0.0582989
27.5,0.0518376
27.55,6.243796E-02
27.6,0.0638181
27.65,6.958522E-02
27.7,7.380068E-02
27.75,5.383079E-02
27.8,3.627016E-02
27.85,3.715942E-02
27.9,0.058461
27.95,7.244656E-02
28,7.068501E-02
