Data File Name,2100 expert_Eukaryote Total RNA Nano_DE34903660_2010-08-09_10-18-01.xad
Data File Path,S:\Genomics\Microarray\BioAnalyzerData\2100_Data_from_old_PC_03302011\data\ARP\2010-08-09
Date Created,"Monday, August 09, 2010 3:18:01 PM"
Date Last Modified,"Monday, August 09, 2010 3:41:59 PM"
Version Created,B.02.07.SI532
Version Last Modified,B.02.07.SI532
 
Assay Name,Eukaryote Total RNA Nano Series II
Assay Path,C:\Program Files\Agilent\2100 bioanalyzer\2100 expert\assays\RNA
Assay Title,Eukaryote Total RNA Nano
Assay Version,2.6
 
Number of Samples Run,12
 
Sample Name,-GFP dJARID2 M 8-3
Number of Events,1060
 
Time,Value
17,-2.482839E-02
17.05,-1.271531E-02
17.1,-7.513268E-03
17.15,-2.382951E-02
17.2,-2.518597E-02
17.25,-1.896539E-02
17.3,-2.035111E-02
17.35,-1.941242E-02
17.4,-3.220892E-02
17.45,-3.412271E-02
17.5,-2.658221E-02
17.55,4.265169E-03
17.6,1.599532E-02
17.65,1.330203E-02
17.7,8.678797E-03
17.75,1.781533E-03
17.8,-9.444688E-03
17.85,-9.386399E-03
17.9,-1.031152E-02
17.95,-0.0134236
18,-2.509534E-02
18.05,-1.356566E-02
18.1,3.079708E-03
18.15,8.142493E-03
18.2,3.436078E-03
18.25,-0.0219519
18.3,-4.818211E-02
18.35,-5.744344E-02
18.4,-5.251703E-02
18.45,-2.927309E-02
18.5,-7.599116E-03
18.55,1.010721E-02
18.6,-1.573389E-03
18.65,-2.085906E-02
18.7,-1.649175E-02
18.75,-3.171115E-03
18.8,2.702738E-02
18.85,4.886061E-02
18.9,5.050477E-02
18.95,5.575537E-02
19,2.942431E-02
19.05,1.847046E-02
19.1,9.782676E-03
19.15,3.564064E-03
19.2,-4.692867E-04
19.25,-6.867263E-03
19.3,-1.105485E-02
19.35,-1.980632E-02
19.4,-0.0406646
19.45,-2.830153E-02
19.5,-2.520649E-02
19.55,-4.135875E-03
19.6,1.040908E-02
19.65,3.586375E-02
19.7,3.731201E-02
19.75,3.618581E-02
19.8,1.911632E-02
19.85,8.254522E-03
19.9,7.585708E-03
19.95,-5.236461E-03
20,-2.273271E-02
20.05,-3.213147E-02
20.1,-3.562066E-02
20.15,-1.569266E-02
20.2,9.841038E-03
20.25,2.038182E-02
20.3,1.063708E-02
20.35,-0.0152576
20.4,-3.164096E-02
20.45,-0.030951
20.5,-1.312414E-02
20.55,8.446377E-03
20.6,2.190184E-02
20.65,2.240436E-02
20.7,4.472487E-02
20.75,5.532542E-02
20.8,5.301907E-02
20.85,4.703199E-02
20.9,2.660858E-02
20.95,2.961987E-03
21,-1.686866E-02
21.05,-3.218964E-02
21.1,-0.0164142
21.15,0.0134557
21.2,4.657724E-02
21.25,7.096952E-02
21.3,7.386336E-02
21.35,0.0549918
21.4,2.687644E-02
21.45,1.784743E-02
21.5,2.159102E-02
21.55,9.830493E-03
21.6,2.720752E-02
21.65,1.603635E-02
21.7,6.624632E-05
21.75,-8.648007E-03
21.8,2.218885E-02
21.85,6.063013E-02
21.9,0.0647296
21.95,7.665414E-02
22,0.0945116
22.05,5.479988E-02
22.1,3.629072E-02
22.15,1.844341E-03
22.2,9.675365E-03
22.25,0.2809476
22.3,1.305604
22.35,3.365284
22.4,6.160859
22.45,8.869001
22.5,10.52046
22.55,10.41501
22.6,8.713679
22.65,6.157748
22.7,3.668201
22.75,1.827273
22.8,0.7622533
22.85,0.2521424
22.9,0.0778611
22.95,4.341169E-02
23,0.058764
23.05,6.642518E-02
23.1,8.420874E-02
23.15,0.1037108
23.2,0.1033597
23.25,9.553508E-02
23.3,8.803566E-02
23.35,8.938418E-02
23.4,8.619365E-02
23.45,7.847662E-02
23.5,7.428566E-02
23.55,5.305634E-02
23.6,3.885783E-02
23.65,4.492901E-02
23.7,5.906238E-02
23.75,7.037111E-02
23.8,6.694531E-02
23.85,5.895113E-02
23.9,0.047116
23.95,0.0279124
24,1.790912E-02
24.05,2.651183E-02
24.1,4.399125E-02
24.15,5.867536E-02
24.2,6.290896E-02
24.25,5.604013E-02
24.3,4.418174E-02
24.35,2.800902E-02
24.4,1.267718E-02
24.45,2.428428E-02
24.5,3.626064E-02
24.55,0.0360927
24.6,4.403924E-02
24.65,5.166763E-02
24.7,6.961842E-02
24.75,6.586211E-02
24.8,5.580036E-02
24.85,4.662879E-02
24.9,3.162513E-02
24.95,4.32346E-03
25,5.851499E-03
25.05,1.270543E-02
25.1,3.455211E-02
25.15,5.085314E-02
25.2,6.725191E-02
25.25,9.080733E-02
25.3,8.972885E-02
25.35,0.1100539
25.4,0.1274808
25.45,0.1264664
25.5,0.1297005
25.55,0.1396999
25.6,0.1572082
25.65,0.1743393
25.7,0.2252334
25.75,0.2721056
25.8,0.2781485
25.85,0.2890267
25.9,0.2966642
25.95,0.2905232
26,0.2722493
26.05,0.2698146
26.1,0.2726107
26.15,0.2414353
26.2,0.2145742
26.25,0.2095425
26.3,0.2068643
26.35,0.2137178
26.4,0.2280066
26.45,0.240719
26.5,0.2332332
26.55,0.216814
26.6,0.2173661
26.65,0.2381037
26.7,0.2851249
26.75,0.350325
26.8,0.4151581
26.85,0.4527392
26.9,0.4580145
26.95,0.4321752
27,0.3834366
27.05,0.3303743
27.1,0.2994016
27.15,0.2839193
27.2,0.2709307
27.25,0.234531
27.3,0.2047572
27.35,0.1805097
27.4,0.1593118
27.45,0.151952
27.5,0.1518737
27.55,0.1327853
27.6,9.666041E-02
27.65,8.671172E-02
27.7,8.108187E-02
27.75,7.520212E-02
27.8,7.028626E-02
27.85,9.782553E-02
27.9,0.1039426
27.95,9.790646E-02
28,0.1187293
28.05,0.1408211
28.1,0.1191411
28.15,9.388581E-02
28.2,7.311404E-02
28.25,8.154481E-02
28.3,8.150897E-02
28.35,0.1167525
28.4,0.1360013
